ticker,in_legacy_quality,in_legacy_market,in_ranking,exchange,sector_raw,has_market_data,has_finance_data,data_quality_status,possible_issue,recommended_action
MEL,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MES,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MFS,True,True,True,UPCoM,Viễn thông / Viễn thông / Viễn thông di động / Viễn thông di động,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MGC,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MGG,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MGR,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MH3,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MHC,True,True,True,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MHL,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MIC,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MIE,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MIG,True,True,True,HOSE,Tài chính / Bảo hiểm / Bảo hiểm phi nhân thọ / Bảo hiểm phi nhân thọ,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MIM,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MKP,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MKV,True,True,True,HNX,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MLC,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MLS,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MML,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MNB,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MND,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MPC,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MPT,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MPY,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MQB,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MQN,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MRF,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Thiết bị và Dịch vụ Y tế / Thiết bị y tế,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MSB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MSH,True,True,True,HOSE,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MSN,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MSR,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MST,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTA,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTB,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MTC,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Nhà hàng và quán bar,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTG,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Phân phối xăng dầu & khí đốt",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTH,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTL,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTP,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTS,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Nhà cung cấp thiết bị,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MTV,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MTX,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MVB,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MVC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MVN,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MWG,True,True,True,HOSE,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Phân phối hàng chuyên dụng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
MXC,True,True,True,UPCoM,"Tiêu dùng thiết yếu / Thực phẩm, đồ uống và thuốc lá / Thực phẩm",False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
MZG,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Sản xuất giấy,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
NAB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
NAF,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAG,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAP,True,True,True,HNX,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAS,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAU,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
NAV,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NAW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBB,True,True,True,HOSE,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBC,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBE,True,True,True,UPCoM,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBP,True,True,True,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBT,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NBW,True,True,True,HNX,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NCG,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
NCS,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NCT,True,True,True,HOSE,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
ND2,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
NDC,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
NDF,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,True,False,PARTIAL_PROVISIONAL_DATA,MISSING_FINANCE_DATA,Do not promote to stage_2+ until provisional or official finance data exists.
